COUNTYFP,totUnits,occP,vacantP,mobileP,lngTermP,rentalP,unitDens
45015,82030,91.35,8.65,17.88,20.5,28.25,74.33
45017,7436,82.32,17.68,31.82,38.55,19.0,19.51
45019,184610,84.76,15.24,6.64,21.33,38.86,201.12
45021,24380,83.56,16.44,28.52,36.28,30.89,61.98
45023,14752,84.42,15.58,19.55,38.91,24.71,25.41
45025,21591,83.26,16.74,35.29,33.05,29.0,27.02
45027,17739,75.13,24.87,39.87,34.35,23.65,29.23
45029,20015,75.67,24.33,37.87,34.87,24.27,18.95
45031,30677,86.68,13.32,29.46,38.54,30.3,54.72
45033,13730,79.88,20.12,33.44,34.15,35.21,33.9
45035,59777,91.25,8.75,13.13,18.24,28.63,105.13
45037,10875,83.34,16.66,24.64,37.97,27.01,21.72
45039,11851,75.77,24.23,23.92,41.67,26.31,17.27
45041,60103,86.6,13.4,19.4,28.33,34.55,75.08
45043,35033,71.68,28.32,17.32,29.46,22.91,43.04
45045,207711,91.15,8.85,9.0,20.97,33.5,264.58
45047,31381,86.7,13.3,12.21,28.83,35.81,69.01
45049,9140,75.75,24.25,37.88,39.2,26.16,16.32
45051,201996,63.66,36.34,14.48,17.61,29.2,178.18
45053,11562,86.33,13.67,30.76,24.21,31.52,17.65
45055,28799,86.23,13.77,24.88,32.18,17.84,39.64
45057,36460,89.5,10.5,11.91,24.4,21.81,66.4
45059,31182,81.37,18.63,31.27,33.01,29.59,43.69
45061,7771,81.8,18.2,34.27,39.62,26.76,18.95
45063,122711,90.67,9.33,18.68,24.09,26.04,175.56
45065,5587,71.0,29.0,24.74,41.09,23.37,15.56
45067,14928,77.29,22.71,32.02,40.64,29.4,30.51
45069,12021,79.73,20.27,27.77,38.56,34.23,25.05
45071,18174,82.2,17.8,27.06,32.62,26.98,28.85
45073,40056,79.43,20.57,21.57,27.08,27.77,63.94
45075,42689,77.22,22.78,32.12,34.88,31.97,38.59
45077,53724,88.18,11.82,18.14,25.94,32.41,108.12
45079,171000,87.9,12.1,5.51,20.31,41.15,225.8
45081,9384,76.84,23.16,31.08,35.02,26.32,20.72
45083,127850,89.67,10.33,14.19,25.32,30.4,158.28
45085,47837,85.99,14.01,24.21,27.6,35.32,71.93
45087,14100,81.87,18.13,23.1,40.18,30.67,27.42
45089,15411,80.53,19.47,39.96,41.4,25.38,16.5
45091,104845,93.62,6.38,11.23,19.83,28.46,154.03
46003,1349,86.06,13.94,8.15,30.53,24.98,1.9
46005,8482,91.61,8.39,4.41,25.87,33.06,6.74
46007,1203,81.88,18.12,12.14,47.19,36.65,1.02
46009,2973,85.3,14.7,4.64,33.0,25.55,5.28
46011,14350,88.95,11.05,7.73,15.35,40.9,18.11
46013,17934,90.24,9.76,6.46,22.19,34.05,10.47
46015,2549,87.13,12.87,12.79,25.21,36.92,3.12
46017,650,86.77,13.23,16.31,39.09,54.08,1.38
46019,4791,87.21,12.79,22.29,21.98,24.89,2.13
46021,998,65.93,34.07,13.53,36.6,11.85,1.36
46023,3876,81.11,18.89,5.57,35.66,29.83,3.53
46025,1826,84.12,15.88,4.33,29.46,22.46,1.91
46027,5948,87.81,12.19,12.76,19.14,48.9,14.44
46029,13013,92.02,7.98,7.83,21.33,34.05,18.93
46031,1529,77.57,22.43,15.76,32.47,47.47,0.62
46033,5103,77.23,22.77,16.5,19.34,17.56,3.28
46035,9423,92.19,7.81,5.91,20.69,40.54,21.63
46037,3745,69.4,30.6,9.32,30.26,26.63,3.64
46039,2209,81.44,18.56,3.62,38.02,20.12,3.55
46041,2019,82.57,17.43,20.6,30.33,42.17,0.88
46043,1452,86.09,13.91,4.68,39.16,20.96,3.36
46045,2064,75.73,24.27,10.08,30.35,17.34,1.83
46047,4233,73.68,26.32,18.54,28.38,23.57,2.43
46049,1173,76.9,23.1,10.23,29.98,19.84,1.19
46051,3602,89.17,10.83,4.91,32.26,16.13,5.29
46053,2530,72.92,27.08,9.17,33.06,27.7,2.49
46055,1148,79.18,20.82,24.39,35.1,20.02,0.63
46057,2861,77.42,22.58,4.93,26.03,21.63,5.64
46059,1808,83.96,16.04,9.4,30.31,30.96,1.26
46061,1204,88.79,11.21,2.74,30.11,11.41,2.77
46063,696,78.74,21.26,22.7,32.36,30.84,0.26
46065,7976,93.77,6.23,12.24,20.88,33.43,10.76
46067,3398,84.23,15.77,1.77,33.41,22.26,4.18
46069,730,81.92,18.08,10.27,32.95,20.74,0.85
46071,1269,69.66,30.34,24.35,43.96,39.48,0.68
46073,1087,84.36,15.64,8.46,30.36,26.28,2.07
46075,554,72.74,27.26,17.87,40.95,19.6,0.57
46077,2762,83.13,16.87,5.47,31.28,20.56,3.32
46079,5754,81.25,18.75,6.85,24.86,26.35,10.22
46081,13840,79.64,20.36,12.81,20.95,34.39,17.3
46083,20060,96.18,3.82,1.82,14.57,22.54,34.75
46085,1746,80.41,19.59,11.51,33.41,32.26,1.06
46087,2497,88.47,11.53,5.81,30.66,26.3,4.35
46089,1415,71.52,28.48,4.81,36.33,19.86,1.24
46091,2629,70.83,29.17,10.0,27.26,27.82,3.14
46093,11931,91.46,8.54,14.56,22.66,26.17,3.44
46095,812,82.27,17.73,23.52,25.69,35.03,0.62
46097,1299,74.9,25.1,2.54,22.95,20.66,2.28
46099,79985,93.83,6.17,4.04,19.0,36.35,99.13
46101,2872,91.78,8.22,6.75,33.34,25.68,5.53
46102,3640,77.47,22.53,30.77,44.32,47.34,1.74
46103,48151,90.54,9.46,11.89,19.78,31.17,17.34
46105,1787,71.91,28.09,13.99,34.16,26.69,0.62
46107,1597,62.49,37.51,28.99,32.47,18.34,1.85
46109,5031,76.01,23.99,9.8,28.84,31.9,4.57
46111,1240,84.76,15.24,9.35,32.52,29.21,2.18
46115,3241,81.3,18.7,6.79,27.07,25.96,2.16
46117,1443,87.6,12.4,25.92,22.09,19.07,1.0
46119,813,69.74,30.26,16.36,40.89,17.64,0.81
46121,3162,85.48,14.52,17.77,30.6,56.31,2.28
46123,3097,77.69,22.31,16.92,37.38,26.72,1.92
46125,4015,86.43,13.57,5.18,32.34,22.02,6.51
46127,6976,92.65,7.35,4.13,20.54,29.29,15.14
46129,3039,75.55,24.45,15.79,26.26,24.91,4.29
46135,10046,93.16,6.84,5.32,26.13,34.77,19.28
46137,1002,74.25,25.75,27.25,34.86,42.61,0.51
47001,34932,87.26,12.74,11.52,29.63,32.0,103.59
47003,18928,89.19,10.81,15.62,21.08,31.81,39.96
47005,9087,74.68,25.32,26.43,32.06,24.06,23.05
47007,5783,83.92,16.08,31.07,29.97,25.82,14.23
47009,57296,87.54,12.46,13.43,25.6,24.87,102.53
47011,43377,91.85,8.15,11.19,22.92,34.23,131.94
47013,20782,77.82,22.18,16.74,31.71,29.76,43.28
47015,6131,89.92,10.08,18.41,30.44,26.66,23.08
47017,13248,83.5,16.5,18.99,28.48,27.17,22.17
47019,28131,83.87,16.13,17.37,33.26,30.14,82.43
47021,16132,92.69,7.31,11.95,28.84,22.82,53.33
47023,7109,83.81,16.19,16.57,26.88,24.0,24.88
47025,15349,86.25,13.75,22.84,31.08,29.66,35.32
47027,4329,73.3,26.7,27.56,29.86,25.15,18.3
47029,17583,80.65,19.35,27.24,34.55,31.76,40.34
47031,23911,90.44,9.56,12.63,24.46,32.6,55.74
47033,6402,83.33,16.67,11.56,29.85,30.52,24.11
47035,29314,86.47,13.53,17.61,22.8,21.95,43.04
47037,305849,90.86,9.14,1.49,17.51,45.88,607.46
47039,6911,66.89,33.11,22.53,32.46,23.51,20.7
47041,9545,78.44,21.56,15.38,27.89,31.04,31.36
47043,21588,87.91,12.09,13.46,29.45,27.03,44.07
47045,16868,89.99,10.01,7.71,25.36,37.87,32.92
47047,16835,91.54,8.46,13.2,27.23,20.33,23.89
47049,9019,82.08,17.92,20.15,33.61,23.34,18.09
47051,19238,85.41,14.59,11.05,31.48,25.62,34.7
47053,22525,85.34,14.66,10.82,27.47,30.58,37.37
47055,13988,82.18,17.82,16.87,31.46,29.69,22.9
47057,11037,81.07,18.93,32.87,31.06,21.64,39.34
47059,32516,83.79,16.21,21.77,31.81,27.08,52.26
47061,6451,75.0,25.0,26.72,39.22,22.67,17.9
47063,27121,90.01,9.99,9.25,29.4,33.62,168.26
47065,157532,89.44,10.56,3.62,24.13,36.16,290.47
47067,3601,78.01,21.99,23.63,37.07,20.58,16.2
47069,10961,81.26,18.74,21.57,33.86,27.43,16.42
47071,14108,72.77,27.23,12.86,30.77,26.61,24.44
47073,27148,85.94,14.06,23.42,33.44,26.33,55.74
47075,8421,84.31,15.69,7.73,29.95,39.62,15.8
47077,12963,82.32,17.68,24.55,30.74,26.15,24.93
47079,17196,77.96,22.04,24.13,29.48,23.54,30.61
47081,10451,82.93,17.07,24.16,31.43,18.98,17.06
47083,4231,69.56,30.44,25.08,28.06,21.0,21.12
47085,8970,76.45,23.55,18.81,34.24,23.51,16.9
47087,5877,77.3,22.7,29.68,34.62,24.13,19.04
47089,24067,82.73,17.27,23.54,27.0,25.82,87.54
47091,9005,76.16,23.84,20.43,38.49,22.4,30.17
47093,202269,90.63,9.37,4.37,21.98,35.47,397.91
47095,2610,84.41,15.59,8.81,25.46,42.71,15.74
47097,11303,86.3,13.7,13.11,25.18,42.33,23.95
47099,18217,88.55,11.45,12.1,32.29,25.89,29.52
47101,5515,86.27,13.73,22.48,29.31,21.84,19.55
47103,15477,88.1,11.9,16.06,27.24,26.74,27.14
47105,22798,88.67,11.33,10.84,23.35,23.26,99.44
47107,23408,87.27,12.73,17.56,30.92,25.72,54.42
47109,12072,83.02,16.98,16.34,31.57,27.22,21.45
47111,10211,90.12,9.88,24.54,26.61,26.72,33.25
47113,42953,87.84,12.16,4.88,22.99,37.55,77.1
47115,13277,87.23,12.77,19.67,37.19,25.37,26.65
47117,13530,91.17,8.83,16.53,26.17,29.26,36.04
47119,37000,90.74,9.26,11.9,21.95,31.4,60.35
47121,5827,82.2,17.8,32.4,29.23,19.79,29.86
47123,21151,83.66,16.34,24.78,30.28,24.02,33.27
47125,79740,88.17,11.83,5.11,15.84,40.73,147.9
47127,3021,86.13,13.87,17.05,25.51,17.03,23.38
47129,8988,83.63,16.37,31.56,34.13,20.5,17.21
47131,14619,86.98,13.02,10.92,30.42,32.02,26.83
47133,10377,86.48,13.52,19.0,31.05,20.53,23.94
47135,4647,71.38,28.62,32.62,25.21,20.26,11.2
47137,3487,63.61,36.39,29.88,35.55,18.53,21.4
47139,8727,81.31,18.69,23.11,27.32,26.18,20.08
47141,33886,91.81,8.19,7.23,22.17,39.32,84.48
47143,14654,84.22,15.78,21.82,28.15,29.74,46.46
47145,25636,81.77,18.23,17.97,34.0,23.34,71.07
47147,27043,93.88,6.12,9.13,24.82,25.03,56.78
47149,115575,94.72,5.28,4.1,16.16,34.53,186.64
47151,9988,87.13,12.87,24.81,32.36,31.02,18.76
47153,6470,84.1,15.9,24.73,20.98,23.62,24.34
47155,57240,64.54,35.46,12.25,22.05,31.85,96.61
47157,404284,86.64,13.36,0.93,22.28,44.65,529.46
47159,8702,87.15,12.85,21.51,31.17,25.71,27.69
47161,6851,76.57,23.43,21.37,26.89,27.13,14.9
47163,74908,88.43,11.57,12.12,31.99,27.99,181.2
47165,70466,93.16,6.84,6.61,21.81,26.55,133.11
47167,23734,89.85,10.15,11.34,25.76,29.71,51.78
47169,3533,86.44,13.56,17.86,34.68,25.08,30.9
47171,8893,84.57,15.43,18.01,36.7,28.81,47.8
47173,9319,76.47,23.53,28.22,33.02,25.43,41.68
47175,2683,80.62,19.38,21.8,34.71,16.83,9.81
47177,17937,87.28,12.72,12.08,28.49,30.64,41.46
47179,60016,88.63,11.37,9.73,25.07,35.25,183.82
47181,7335,81.17,18.83,25.55,33.2,19.4,9.99
47183,15609,87.16,12.84,12.15,28.47,33.54,26.9
47185,11812,84.24,15.76,16.97,28.86,19.36,31.36
47187,79039,95.33,4.67,1.98,17.0,19.44,135.6
47189,51847,94.2,5.8,7.72,22.11,23.17,90.79
48001,20352,80.87,19.13,21.87,22.45,29.07,19.15
48003,6207,88.74,11.26,20.17,21.09,26.94,4.14
48005,36716,83.84,16.16,19.68,21.08,33.6,46.02
48007,16054,58.75,41.25,19.85,23.99,22.14,63.69
48009,4150,80.29,19.71,9.33,36.74,15.85,4.59
48011,932,75.97,24.03,13.52,39.18,19.63,1.03
48013,18244,84.34,15.66,31.16,28.16,24.72,14.96
48015,13191,83.7,16.3,16.81,25.41,23.68,20.4
48017,2545,82.95,17.05,9.59,29.2,21.6,3.08
48019,11858,69.51,30.49,28.12,26.26,15.98,14.99
48021,29578,85.69,14.31,26.26,20.45,22.55,33.3
48023,2623,56.2,43.8,10.26,26.59,28.7,3.02
48025,10708,79.73,20.27,13.17,23.02,36.17,12.16
48027,138168,87.03,12.97,6.57,14.58,45.73,131.43
48029,688615,91.86,8.14,2.68,21.93,41.19,555.24
48031,5791,74.2,25.8,15.59,19.2,22.13,8.17
48033,441,59.18,40.82,17.69,24.66,24.9,0.49
48035,9732,72.83,27.17,16.52,24.25,21.92,9.9
48037,39642,85.09,14.91,12.92,21.58,36.19,44.79
48039,133283,89.11,10.89,10.93,18.14,28.17,97.84
48041,87713,90.13,9.87,6.71,12.4,53.84,149.81
48043,5500,71.67,28.33,19.93,20.5,42.03,0.89
48045,991,63.77,36.23,11.6,34.99,25.63,1.1
48047,3087,66.47,33.53,11.53,41.56,37.57,3.27
48049,18761,74.71,25.29,19.11,25.09,27.73,19.86
48051,9109,74.15,25.85,30.86,30.79,20.2,13.82
48053,22335,75.44,24.56,15.88,23.0,24.68,22.46
48055,14504,91.18,8.82,24.38,23.91,34.05,26.6
48057,11927,63.75,36.25,16.02,25.38,29.22,23.53
48059,6667,79.78,20.22,24.49,29.1,17.24,7.41
48061,149556,82.37,17.63,11.98,24.08,33.34,167.84
48063,5753,81.56,18.44,20.25,28.84,28.26,29.38
48065,2793,80.45,19.55,11.96,35.63,16.56,3.04
48067,14540,81.08,18.92,19.88,28.72,21.91,15.52
48069,3174,79.77,20.23,12.6,28.04,40.96,3.55
48071,15292,88.47,11.53,18.63,15.7,16.08,25.61
48073,21204,84.61,15.39,19.73,21.64,28.15,20.14
48075,2781,80.37,19.63,11.15,20.38,41.34,3.99
48077,5213,77.59,22.41,17.51,33.44,15.06,4.79
48079,1356,73.45,26.55,8.78,34.06,21.79,1.75
48081,2687,60.18,39.82,27.35,30.13,25.17,2.95
48083,5526,62.61,37.39,15.85,18.02,28.76,4.38
48085,351573,94.24,5.76,1.59,13.1,34.4,417.91
48087,1449,72.81,27.19,7.87,21.2,22.94,1.58
48089,10638,70.61,29.39,18.54,31.0,18.24,11.08
48091,55849,87.56,12.44,10.79,17.67,24.92,99.82
48093,7322,71.84,28.16,21.02,23.05,20.7,7.81
48095,1651,52.88,47.12,16.96,30.9,29.44,1.68
48097,16885,91.02,8.98,12.56,21.49,32.46,19.3
48099,26478,84.27,15.73,6.34,16.62,41.88,25.16
48101,1067,64.29,35.71,3.0,18.85,35.28,1.18
48103,1667,85.3,14.7,17.64,21.63,13.78,2.12
48105,1816,76.43,23.57,11.67,21.52,28.75,0.65
48107,2901,70.46,29.54,8.58,27.56,29.01,3.22
48109,993,68.58,31.42,18.43,29.54,32.45,0.26
48111,2934,81.94,18.06,17.59,17.93,37.02,1.95
48113,998874,91.83,8.17,1.46,18.74,49.85,1145.43
48115,5186,83.34,16.66,7.54,28.32,28.74,5.76
48117,7051,87.07,12.93,9.25,22.95,36.72,4.71
48119,2476,81.38,18.62,13.13,24.59,25.66,9.64
48121,299885,94.45,5.55,3.74,11.85,35.52,341.32
48123,9207,76.98,23.02,14.87,33.11,24.82,10.13
48125,1379,61.06,38.94,10.22,25.4,27.08,1.53
48127,4408,75.07,24.93,16.7,31.96,27.65,3.32
48129,2150,60.0,40.0,21.49,32.89,25.12,2.32
48131,5592,62.79,37.21,12.96,33.96,36.54,3.12
48133,10266,62.93,37.07,18.76,25.96,24.3,11.08
48135,57669,90.09,9.91,14.75,23.06,34.37,64.23
48137,1689,40.62,59.38,25.04,52.96,18.37,0.8
48139,60033,93.02,6.98,10.52,18.89,27.01,64.16
48141,293365,90.58,9.42,5.46,26.24,38.58,289.55
48143,17944,77.8,22.2,17.05,19.56,35.6,16.57
48145,7734,67.71,32.29,12.99,30.07,26.22,10.1
48147,14391,84.99,15.01,14.22,24.52,26.77,16.15
48149,13961,64.95,35.05,14.25,30.26,19.46,14.7
48151,2216,74.41,25.59,5.42,32.29,25.89,2.47
48153,2978,78.17,21.83,3.9,26.57,28.22,3.0
48155,890,62.58,37.42,10.45,37.29,16.34,1.26
48157,242847,94.87,5.13,3.19,14.93,22.31,281.86
48159,5842,65.15,34.85,10.96,21.6,23.02,20.54
48161,9413,72.93,27.07,26.05,20.2,24.79,10.72
48163,5948,77.74,22.26,23.39,34.15,31.81,5.25
48165,6442,89.06,10.94,25.09,19.57,22.61,4.29
48167,144204,82.65,17.35,5.16,19.42,33.74,380.55
48169,2165,75.2,24.8,15.1,27.11,35.87,2.42
48171,13081,81.93,18.07,13.07,26.29,26.71,12.36
48173,570,75.79,24.21,10.7,28.25,31.94,0.63
48175,3765,71.21,28.79,17.45,32.89,15.74,4.42
48177,8911,80.96,19.04,23.61,25.14,31.76,8.35
48179,10035,79.72,20.28,6.42,22.91,25.46,10.84
48181,55441,86.5,13.5,10.02,22.09,32.58,59.43
48183,51797,87.9,12.1,9.37,21.57,40.69,189.47
48185,11205,78.47,21.53,24.54,25.09,22.73,14.23
48187,57060,93.07,6.93,14.21,18.34,23.35,80.23
48189,13409,83.12,16.88,7.79,24.46,39.48,13.35
48191,1929,67.44,32.56,4.25,31.38,38.97,2.18
48193,4574,67.95,32.05,6.78,19.76,19.02,5.47
48195,2345,79.1,20.9,9.89,23.91,26.85,2.55
48197,2296,66.16,33.84,11.5,29.6,26.79,3.3
48199,24345,83.73,16.27,27.32,24.39,19.88,27.34
48201,1740973,90.95,9.05,2.54,17.18,45.33,1020.98
48203,28472,81.54,18.46,21.98,26.29,26.37,31.64
48205,1945,86.43,13.57,21.85,23.18,36.41,1.33
48207,3440,61.77,38.23,16.83,27.8,23.86,3.81
48209,76193,93.03,6.97,8.71,12.01,38.16,112.38
48211,1677,78.89,21.11,19.5,24.34,36.43,1.85
48213,40899,75.52,24.48,28.05,24.82,23.64,46.81
48215,272157,86.3,13.7,15.31,24.27,31.89,173.25
48217,16293,78.37,21.63,17.83,21.11,26.39,16.99
48219,9342,85.06,14.94,17.6,23.97,29.81,10.28
48221,26257,83.67,16.33,19.06,17.31,23.44,62.41
48223,15368,87.23,12.77,13.05,19.55,30.14,20.03
48225,11663,70.38,29.62,24.16,24.63,31.05,9.47
48227,13148,83.94,16.06,6.35,25.73,33.4,14.6
48229,1562,57.62,42.38,32.46,44.98,24.11,0.34
48231,37544,86.22,13.78,17.49,21.54,30.66,44.68
48233,10631,67.64,32.36,9.75,32.26,19.08,11.98
48235,868,73.04,26.96,10.48,37.99,21.29,0.83
48237,4143,76.27,23.73,18.54,23.93,18.23,4.55
48239,6663,78.6,21.4,18.17,23.1,31.91,8.03
48241,17147,73.38,26.62,25.43,28.37,23.31,18.27
48243,1861,56.42,43.58,15.91,27.62,19.05,0.82
48245,108112,86.95,13.05,3.11,23.91,38.7,123.36
48247,2523,67.78,32.22,8.56,36.7,27.66,2.22
48249,16354,79.75,20.25,13.16,32.67,31.64,18.9
48251,61147,92.29,7.71,20.53,19.46,25.96,84.36
48253,7335,76.25,23.75,15.16,27.49,26.68,7.9
48255,5936,71.53,28.47,15.94,34.2,26.8,7.94
48257,40748,91.7,8.3,15.37,17.87,23.7,52.2
48259,15758,89.85,10.15,8.09,18.96,27.11,23.79
48261,303,68.98,31.02,3.63,43.39,66.03,0.21
48263,543,58.56,41.44,6.81,34.65,29.87,0.6
48265,24402,85.1,14.9,18.24,22.24,27.91,22.12
48267,3262,59.72,40.28,20.23,35.95,24.02,2.61
48269,148,61.49,38.51,11.49,33.77,62.64,0.16
48271,1890,61.9,38.1,28.73,35.58,25.81,1.39
48273,13284,82.4,17.6,6.93,21.14,48.03,15.07
48275,2038,65.26,34.74,3.29,21.2,15.64,2.4
48277,22692,85.11,14.89,8.52,22.07,35.01,25.01
48279,6072,78.29,21.71,7.0,29.44,29.64,5.98
48281,9304,83.17,16.83,16.11,20.31,24.41,13.05
48283,2977,74.44,25.56,28.15,32.67,31.63,2.0
48285,10427,74.38,25.62,17.65,29.63,24.96,10.75
48287,7730,78.97,21.03,21.66,30.37,21.17,12.29
48289,9715,64.32,35.68,27.34,22.87,21.48,9.05
48291,30690,85.38,14.62,30.72,20.81,25.58,26.49
48293,10640,76.78,23.22,21.19,24.81,25.13,11.75
48295,1525,82.36,17.64,7.21,26.37,26.27,1.64
48297,6208,59.2,40.8,24.97,23.94,19.18,5.97
48299,15148,56.05,43.95,12.89,24.09,20.02,16.22
48301,70,47.14,52.86,51.43,46.08,36.36,0.1
48303,125285,89.54,10.46,5.09,18.07,44.78,139.89
48305,2668,79.95,20.05,8.58,26.92,31.22,2.99
48307,4302,75.66,24.34,9.67,29.03,25.19,4.04
48309,99947,89.08,10.92,5.41,19.16,41.36,96.37
48311,390,57.18,42.82,29.74,32.18,26.91,0.34
48313,5253,79.97,20.03,23.22,20.68,26.37,11.27
48315,6318,70.58,29.42,34.41,26.86,21.55,16.59
48317,1860,87.42,12.58,16.02,21.67,23.12,2.03
48319,2715,61.4,38.6,11.97,27.28,28.97,2.92
48321,19315,70.6,29.4,17.61,24.17,31.7,17.67
48323,18352,88.86,11.14,7.87,29.07,33.98,14.34
48325,18490,83.67,16.33,28.82,28.67,20.17,13.95
48327,1844,53.8,46.2,13.45,33.03,36.09,2.04
48329,60214,92.97,7.03,8.93,18.89,33.26,66.89
48331,11442,81.99,18.01,12.76,26.98,31.44,11.25
48333,2903,60.28,39.72,12.64,31.96,18.46,3.88
48335,4075,59.9,40.1,14.63,20.81,22.2,4.47
48337,10259,77.93,22.07,14.3,21.66,28.96,11.02
48339,210326,91.68,8.32,13.79,13.77,28.67,201.73
48341,8038,82.43,17.57,17.32,21.25,35.07,8.93
48343,6047,83.48,16.52,10.37,25.51,25.52,24.0
48345,786,59.16,40.84,9.03,39.36,32.26,0.79
48347,28332,84.37,15.63,18.62,19.24,43.75,29.93
48349,20763,83.79,16.21,17.18,21.72,30.5,20.57
48351,7268,68.49,31.51,31.11,35.54,13.56,7.78
48353,7068,77.38,22.62,9.8,26.55,32.93,7.75
48355,148168,87.01,12.99,3.47,24.51,42.16,176.75
48357,4093,84.12,15.88,11.95,24.63,27.21,4.46
48359,699,75.39,24.61,16.45,31.01,22.58,0.47
48361,36987,86.49,13.51,16.9,25.99,24.0,110.81
48363,15449,66.75,33.25,17.61,22.7,27.27,16.22
48365,11145,79.2,20.8,30.99,24.2,25.42,13.74
48367,49492,89.42,10.58,17.86,21.82,22.18,54.78
48369,3793,87.48,12.52,12.84,29.28,30.65,4.31
48371,5673,80.33,19.67,21.42,25.41,29.01,1.19
48373,25121,70.87,29.13,25.28,24.28,23.6,23.77
48375,49656,88.5,11.5,7.02,19.14,44.67,54.66
48377,4043,64.98,35.02,25.15,25.72,46.59,1.05
48379,5369,80.67,19.33,23.26,24.08,21.33,23.4
48381,54389,90.44,9.56,7.26,18.65,29.74,59.64
48383,1320,86.89,13.11,24.02,21.93,30.17,1.12
48385,2734,44.88,55.12,28.27,33.5,18.5,3.91
48387,6914,73.01,26.99,18.37,31.93,24.07,6.62
48389,4625,80.28,19.72,11.2,36.54,29.3,1.75
48391,3725,69.18,30.82,11.33,36.78,29.03,4.83
48393,411,75.67,24.33,7.54,28.59,25.4,0.44
48395,8752,72.65,27.35,21.53,23.89,24.43,10.24
48397,33038,95.8,4.2,4.9,12.65,19.68,259.92
48399,5249,71.42,28.58,7.14,27.16,30.35,4.99
48401,21519,83.46,16.54,20.83,23.5,23.35,23.29
48403,8214,49.9,50.1,37.06,24.85,11.76,16.71
48405,5434,61.76,38.24,24.27,33.79,19.87,10.24
48407,13643,69.54,30.46,27.86,22.57,17.83,23.97
48409,27834,83.07,16.93,9.51,26.75,32.52,40.14
48411,3175,66.27,33.73,14.05,27.15,33.32,2.8
48413,1498,73.77,26.23,20.03,36.2,21.18,1.14
48415,7197,81.76,18.24,10.32,23.49,23.54,7.95
48417,1759,70.15,29.85,18.53,25.85,19.21,1.92
48419,12147,76.5,23.5,33.28,23.81,26.04,15.27
48421,1453,72.61,27.39,11.42,30.4,23.79,1.57
48423,89766,86.0,14.0,11.25,21.27,34.14,97.42
48425,3819,84.81,15.19,22.73,27.21,27.82,20.48
48427,19745,82.24,17.76,8.58,35.51,26.04,16.14
48429,4950,66.02,33.98,16.87,28.9,19.12,5.52
48431,604,76.49,23.51,23.18,35.09,13.85,0.65
48433,939,61.98,38.02,11.61,31.76,24.4,1.02
48435,2037,72.85,27.15,16.99,30.45,32.68,1.4
48437,3180,79.06,20.94,6.45,28.51,28.92,3.57
48439,757580,92.27,7.73,1.87,17.36,39.53,877.19
48441,57257,86.42,13.58,5.14,19.82,41.36,62.54
48443,782,50.64,49.36,8.82,42.81,16.41,0.33
48445,4861,83.13,16.87,11.09,27.87,31.28,5.47
48447,1066,65.95,34.05,12.1,33.8,29.16,1.17
48449,12284,87.06,12.94,18.28,21.96,33.76,30.25
48451,48268,89.36,10.64,6.48,21.66,37.49,31.71
48453,500424,91.62,8.38,3.34,14.35,47.83,504.54
48455,8950,66.12,33.88,31.09,24.33,20.75,12.9
48457,10777,65.14,34.86,24.73,24.91,14.67,11.66
48459,16988,82.62,17.38,21.82,27.68,21.9,29.14
48461,1642,79.48,20.52,11.63,25.62,27.05,1.32
48463,11110,78.15,21.85,17.66,33.46,26.03,7.16
48465,19066,80.92,19.08,12.34,29.66,37.05,6.06
48467,23239,84.41,15.59,22.6,26.13,22.77,27.58
48469,36814,88.4,11.6,11.45,25.61,34.15,41.73
48471,25750,84.02,15.98,21.27,17.69,48.83,32.84
48473,16746,88.42,11.58,23.99,17.88,32.36,32.62
48475,4783,82.71,17.29,17.35,28.35,28.99,5.72
48477,16006,77.35,22.65,14.11,27.75,25.84,26.49
48479,81596,90.27,9.73,10.02,25.36,37.53,24.27
48481,17503,87.16,12.84,12.59,28.25,33.01,16.11
48483,2715,83.02,16.98,10.35,20.97,37.22,2.97
48485,55970,85.67,14.33,5.34,20.51,38.93,89.18
48487,6248,84.23,15.77,5.67,19.25,37.28,6.43
48489,7285,79.75,20.25,9.7,38.21,25.22,12.34
48491,186735,93.58,6.42,2.5,13.16,31.21,166.98
48493,17458,90.62,9.38,25.44,25.54,17.22,21.72
48495,3029,84.91,15.09,7.86,31.55,18.39,3.6
48497,24553,89.93,10.07,27.32,19.3,23.09,27.15
48499,21200,77.98,22.02,16.03,26.72,20.02,32.86
48501,3040,88.03,11.97,14.34,16.36,20.74,3.8
48503,8708,81.59,18.41,10.34,22.56,21.93,9.52
48505,6388,68.96,31.04,34.2,29.97,29.56,6.4
48507,4344,80.78,19.22,22.84,45.18,29.38,3.35
49001,2999,75.93,24.07,5.84,27.7,25.96,1.16
49003,18598,93.03,6.97,3.23,25.41,23.57,3.24
49005,40640,92.63,7.37,2.72,17.25,37.39,34.89
49007,9787,80.15,19.85,10.77,29.49,27.09,6.62
49009,1235,11.74,88.26,46.8,22.92,11.03,1.77
49011,107180,95.97,4.03,2.83,20.25,22.4,358.42
49013,10168,65.34,34.66,16.63,20.36,25.36,3.14
49015,4604,77.95,22.05,16.29,31.69,21.2,1.03
49017,3907,44.56,55.44,12.11,30.2,21.42,0.75
49019,5329,75.17,24.83,20.62,27.07,35.27,1.45
49021,20807,77.88,22.12,6.02,16.31,35.69,6.31
49023,3701,91.6,8.4,4.49,21.96,20.29,1.09
